ten_san_pham,ram_gb,o_cung_gb,gia_ban,cpu_NAN,ram_gb_NAN,o_cung_gb_NAN,vga_NAN,thuong_hieu_ASUS,thuong_hieu_Acer,thuong_hieu_Apple,thuong_hieu_Asus,thuong_hieu_DELL,thuong_hieu_Dell,thuong_hieu_GIGABYTE,thuong_hieu_Gigabyte,thuong_hieu_HP,thuong_hieu_Hp,thuong_hieu_Khác,thuong_hieu_LENOVO,thuong_hieu_Lenovo,thuong_hieu_Lg,thuong_hieu_MACBOOK,thuong_hieu_MSI,thuong_hieu_Msi,thuong_hieu_Other,thuong_hieu_Surface,cpu_Core Ultra 5,cpu_Core Ultra 7,cpu_Core Ultra 9,cpu_Core i3,cpu_Core i5,cpu_Core i7,cpu_Core i9,cpu_Other,cpu_Ryzen 5,cpu_Ryzen 7,vga_Apple GPU,vga_INTEL ARC GRAPHICS,vga_INTEL GRAPHICS,vga_INTEL IRIS XE,vga_INTEL IRIS XE GRAPHICS,vga_INTEL UHD GRAPHICS,vga_NVIDIA Card Rời,vga_Onboard,vga_Other,vga_RTX 3050 6GB
Dell Precision 5540 i7-9850H 15.6 inch 16GB/256GB,0.0,-1.0,-0.3907210732252655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASUS TUF Gaming F15 i7-10870H 15.6 inch 16GB/512GB,0.0,0.0,-0.2901062045835662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell 7420 2in1 (i7 1185G7 / 16G / 256G / X360,0.0,-1.0,-0.3795416433761878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Precision 5570 i9-12900H 32GB 1TB RTX A2000,2.0,2.0,0.69927333705981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell XPS 15 i7- 16GB/256GB card rời màn 4k,0.0,-1.0,-0.4913359418669648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell XPS 13 9380 i7-8565U 13.3 inch 16GB/256GB,0.0,-1.0,-0.4186696478479597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo ThinkPad T490s i5 Gen 8 14 inch 8GB/256GB,-1.0,-1.0,-0.670206819452208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo 3 16IRH10 83K20002VN i5 13420H 16G/512G,0.0,0.0,-0.1391839016210173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple Macbook Pro i7 16 inch 16GB/512GB,0.0,0.0,-0.4633873672442705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dell Latitude 5330 i7-1265U 13.3 inch 16GB/512GB,0.0,0.0,-0.4522079373951928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSI Creator M16 i7-12700H 16 inch 16GB/512GB,0.0,0.0,0.7272219116825042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP ELITEBOOK 850 G8 I5 1135G7 8G 256GB 15.6FHD USA,-1.0,-1.0,-0.5025153717160424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo Thinkpad T490 i7-8665U 14 inch 16GB/256GB,0.0,-1.0,-0.6198993851313583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSI CYBORG 15 A13V i7-13620H 16GB/512GB,0.0,0.0,-0.0273896031302403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LAPTOP HP 840G8 COR I7 1185G7 RAM 16G SSD 512G,0.0,0.0,-0.3907210732252655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rog Strix G531 i5-9300H/16GB/256GB/GTX1050/120Hz,0.0,-1.0,-0.3963107881498043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lenovo Thinkbook 15-G5 (i5-1335U/8G/256G,-1.0,-1.0,-0.3460033538289547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thinkpad x13 gen1 i7-10510 ram 16g ssd 256g-13.3in,0.0,-1.0,-0.5695919508105086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Macbook Air M3 8GB/256GB,-1.0,-1.0,-0.0273896031302403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dell Latitude 5280/i5-7300/12.5/8GB/256GB,-1.0,-1.0,-0.7875908328675237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hp Spectre 13 Vỏ nhôm i7 7500u 8gb 512gb nguyên zi,-1.0,0.0,-0.6981553940749021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thinkpad T14 G1 i7 10610 16G 256G 14FHD W10,0.0,-1.0,-0.4577976523197317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple Macbook Pro 13 i5 13.3 inch 8GB/256GB,-1.0,-1.0,-0.7093348239239798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MacBook Air 2017 i5 13.3 inch 8GB/128GB,-1.0,-1.5,-0.704304080491895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"MSI Thin 15 i5-12450H, RTX 3050, 16GB 512GB còn BH",0.0,0.0,-0.2235885969815539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dell Latitude 7390 i5-8250U 13.3 inch 8GB/256GB,-1.0,-1.0,-0.5863611514812744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell 16 Plus RTX 4060 8Gb Ultra 7 155H 32GB/2TB,-1.0,3.0,0.5315818893236445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thinkpad X1 Carbon G9 i7 1185G7 16G 256G 14,0.0,-1.0,-0.1559530463946338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP 14-ep0220TU i3-1315U 14 inch 8GB/256GB,-1.0,-1.0,-0.5640022358859698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acer Nitro 5 i5-10300H 16GB/512GB 1650Ti,0.0,0.0,-0.3460033538289547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP i3 Gen 8 8GB/256GB SSD,-1.0,-1.0,-0.6981553940749021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Macbook Pro 15inch 2019 CORE I7, RAM 16GB,.256GB",0.0,-1.0,-0.3627724986025712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Asus tuf ryzen 5 4600/ ram 16g/ ssd 512g/ gtx1650,0.0,0.0,-0.3627724986025712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
LENOVO X1 CARBON GEN 9 I7 1185G7 16G 256G 144K US,0.0,-1.0,-0.1168250419228619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MacBook Air M1 Ram 16G | SSD 256G ( OĐồng,0.0,-1.0,-0.1783119060927892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DELL PRECISION 3551 I9 10885H 8G 256G 15.6P620 4G,-1.0,-1.0,-0.4186696478479597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Galleria i5-8300H 15.6 inch 16GB/256GB Card 1050ti,0.0,-1.0,-0.558412520961431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP Core i5 Thế hệ 12 15.6inch 8GB/512GB đời,-1.0,0.0,-0.6003353828954723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Pro 2016 i5 8GB/256GB,-1.0,-1.0,-0.6590273896031302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAPTOP ACER AI ULTRA 7 155H/16GB/1TB/14INCH,0.0,2.0,-0.1391839016210173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Pro 2018 i7 15.4 inch 16GB/256GB,0.0,-1.0,-0.3912800447177194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dell Latitude 5511 i5-10300H, Ram 8G, SSD 256G",-1.0,-1.0,-0.5807713806595863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Air 2017 i5 8GB/128GB,-1.0,-1.5,-0.7540525433202907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HP 15s-fq1022TU i7 15.6 inch 8GB/512GB,-1.0,0.0,-0.2509782001117943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Lenovo V14 G4 IRU i3-1315U/8GB/512GB/14FHD,-1.0,0.0,-0.3460033538289547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MacBook Pro M2 13 2022 16g/512g sạc24 lầnbh3 th,0.0,0.0,0.2185578535494689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lenovo Legion 5 Pro i9-12900H 16 inch 16GB/512GB,0.0,0.0,0.3694801565120179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Acer F5-573G i5-6200U 8GB/128GB,-1.0,-1.5,-0.7847959754052544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo ThinkPad X1 Carbon Gen 6 i5-8250U 8GB/256GB,-1.0,-1.0,-0.6003353828954723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSI Katana 15 i7-13620H 32GB/1TB - RTX 4060,2.0,2.0,0.475684740078256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Laptop Asus i3-11th 8GB/512GB Màn 14inch FHD,-1.0,0.0,-0.670206819452208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"HP Pavilion 13 Ryzen 5-7535, RAM 16GB, SSD 256GB",0.0,-1.0,-0.558412520961431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Surface Laptop 1 Core i5 -7200U 8GB 256GB 13.5,-1.0,-1.0,-0.6813862493012857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP ProBook 450 G5 i5gen8/8GB/128GB 500gb,-1.0,-1.5,-0.7205142537730576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MacBook Pro 2018 i5 8GB/512GB,-1.0,0.0,-0.4577976523197317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dell Precision 5560 i7-11850H/16GB/512GB/RTX A2000,0.0,0.0,0.1626607043040805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Pro 2015 i5 16GB/512GB Silver,0.0,0.0,-0.6763555058692007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dell Latitude i5 Gen 8th 8GB/256G,-1.0,-1.0,-0.6434320849636669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo Thinkpad X1 Carbon gen 11 i7-1365U 16GB/1TB,0.0,2.0,-0.0273896031302403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AIR M2 13 Starlight / 16G / 256G / BHCH 6-2026VN,0.0,-1.0,-0.0721073225265511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Inspiron 7359 i5-6200U 8GB/256GB 2in1,-1.0,-1.0,-0.6813862493012857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MacBook Pro 14-inch M2 Pro 16GB/1TB Bạc,0.0,2.0,0.6657350475125768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dell Precision 3560 i7-1165G7, 16GB/512GB, Vga 2G",0.0,0.0,-0.3907210732252655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ThinkPad Carbon X1 Gen 7 i7-8665U 16GB/512GB / 2k,0.0,0.0,-0.558412520961431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASUS ROG GL552VX i7-6700HQ 16GB/128GB,0.0,-1.5,-0.7093348239239798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Air M1 13 inch 8GB/256GB,-1.0,-1.0,-0.3404136389044159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Latitude E7280 Core i5-7300U/8GB/ 256GB,-1.0,-1.0,-0.7149245388485187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Latitude E5490 Core i5-8250U/8GB/256GB,FHD",-1.0,-1.0,-0.6534376746785914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 7390 i5-8/16GB/256GB,0.0,-1.0,-0.6925656791503634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASUS TUF Gaming A15 Ryzen 7 15.5 inch 16GB/512GB,0.0,0.0,-0.1112912241475684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Acer Aspire AL16-71P Ultra 7-155H 16 inch 32GB/1TB,2.0,2.0,0.0844046953605366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Microsoft Surface Book 2 i7 13.3 inch 16GB/512GB,0.0,0.0,-0.4689770821688094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple MacBook Pro 2019 i9 16 inch 32GB/1TB,2.0,2.0,-0.150363331470095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Laptop Dell 7430 i7 1265U/ 32GB/512gb vỏ nhôm,2.0,0.0,-0.1950810508664058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 5500 i5-8365U 15.6 inch 8GB/256GB,-1.0,-1.0,-0.6031302403577418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Vaio VWNC5151B i7-1165G7 16GB/1TB,0.0,2.0,-0.5304639463387367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo 82TV AMD Ryzen 5 5625u/8GB/512GB,-1.0,0.0,-0.6198993851313583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MSI Gaming GF63-10SC (I5 10500H/16G/512G/GTX1650,0.0,0.0,-0.3068753493571828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acer i3 gen 10 dram 8g ssd 256g pin tốt,-1.0,-1.0,-0.6981553940749021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo Yoga 500 i5-6200U 8GB/256GB 360,-1.0,-1.0,-0.7261039686975964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Microsoft Surface Laptop 4 i7 32GB/1TB,2.0,2.0,-0.2509782001117943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dell latitude 5510 i5 10310U, Ram 8G, SSD 256G, HD",-1.0,-1.0,-0.6310788149804359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Asus ExpertBook B1402CBA i3 12Th 8GB/256GB,-1.0,-1.0,-0.6310788149804359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 7320 2in1 i7 32GB/512GB vỏ nhôm,2.0,0.0,-0.3963107881498043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HP Pavilion 14 i5 14 inch 8GB/128GB,-1.0,-1.5,-0.6534376746785914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell 5310 (Core i5-10310U/8Gb/SSD 256GB,-1.0,-1.0,-0.5891559530463947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo ThinkPad X1 Carbon GEN 8 i5/8G/256G,-1.0,-1.0,-0.5081050866405813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Inspiron 3437 i5-4200U 8GB/120gb+1000gb,-1.0,1.90625,-0.7261039686975964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Latitude 5400 i7 14 inch 8GB/128GB,-1.0,-1.5,-0.7372833985466741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo Thinkpad X280 i7 12.5 inch 16GB/256GB,0.0,-1.0,-0.6981553940749021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Asus TUF A15 Ryzen 7 16GB/512GB,0.0,0.0,0.2744550027948574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
PRO 14 M1PRO / 16G / SD 512G / 14GPU / FULL SẠCH,0.0,0.0,0.1565120178870877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apple Macbook Air M3 13.6 inch 8GB/512GB Như,-1.0,0.0,0.0558971492453884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NEC i5 8GB/128GB 15.6 inch,-1.0,-1.5,-0.6646171045276691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Laptop Dell 5300 i5-th8 8Gb 128Gb Fhd miễn bàn,-1.0,-1.5,-0.7065399664617105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dell Inspiron 5420 i5-1240P 14 inch 8GB/512GB,-1.0,0.0,-0.4522079373951928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lenovo 15ITL6 (i5 Gen11 / 8G / 512G / FHD,-1.0,0.0,-0.5081050866405813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thinkpad X1 Yoga Gen 7 I7 1270P 32G 512G 4K,2.0,0.0,-0.0609278926774734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
